timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809740189,31,GET Activties,200,OK,Endurance Test Suite 1-5,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,31,0,0
1613809740203,31,GET Activties,200,OK,Endurance Test Suite 1-9,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,31,0,0
1613809740206,31,GET Activties,200,OK,Endurance Test Suite 1-12,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,30,0,0
1613809740208,31,GET Activties,200,OK,Endurance Test Suite 1-27,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,31,0,0
1613809740211,29,GET Activties,200,OK,Endurance Test Suite 1-22,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,29,0,0
1613809740207,33,GET Activties,200,OK,Endurance Test Suite 1-30,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,33,0,0
1613809740209,31,GET Activties,200,OK,Endurance Test Suite 1-28,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,31,0,0
1613809740211,29,GET Activties,200,OK,Endurance Test Suite 1-11,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,29,0,0
1613809740211,29,GET Activties,200,OK,Endurance Test Suite 1-7,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,29,0,0
1613809740211,29,GET Activties,200,OK,Endurance Test Suite 1-23,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,29,0,0
1613809740211,29,GET Activties,200,OK,Endurance Test Suite 1-14,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,29,0,0
1613809740212,29,GET Activties,200,OK,Endurance Test Suite 1-3,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,29,0,0
1613809740212,31,GET Activties,200,OK,Endurance Test Suite 1-29,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,31,0,0
1613809740209,35,GET Activties,200,OK,Endurance Test Suite 1-6,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,35,0,0
1613809740209,36,GET Activties,200,OK,Endurance Test Suite 1-2,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,36,0,0
1613809740212,33,GET Activties,200,OK,Endurance Test Suite 1-15,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,33,0,0
1613809740214,31,GET Activties,200,OK,Endurance Test Suite 1-18,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,31,0,0
1613809740215,30,GET Activties,200,OK,Endurance Test Suite 1-10,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,30,0,0
1613809740215,30,GET Activties,200,OK,Endurance Test Suite 1-4,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,30,0,0
1613809740215,31,GET Activties,200,OK,Endurance Test Suite 1-8,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,31,0,0
1613809740216,31,GET Activties,200,OK,Endurance Test Suite 1-25,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,31,0,0
1613809740212,36,GET Activties,200,OK,Endurance Test Suite 1-1,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,36,0,0
1613809740214,34,GET Activties,200,OK,Endurance Test Suite 1-26,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,34,0,0
1613809740210,38,GET Activties,200,OK,Endurance Test Suite 1-21,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,38,0,0
1613809740215,33,GET Activties,200,OK,Endurance Test Suite 1-13,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,33,0,0
1613809740212,36,GET Activties,200,OK,Endurance Test Suite 1-19,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,36,0,0
1613809740214,34,GET Activties,200,OK,Endurance Test Suite 1-16,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,34,0,0
1613809740215,38,GET Activties,200,OK,Endurance Test Suite 1-24,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,38,0,0
1613809740214,40,GET Activties,200,OK,Endurance Test Suite 1-20,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,40,0,0
1613809740521,33,GET Activties,200,OK,Endurance Test Suite 1-17,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,33,0,0
1613809740521,33,GET Activties,200,OK,Endurance Test Suite 1-5,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,33,0,0
1613809740537,31,GET Activties,200,OK,Endurance Test Suite 1-12,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,31,0,0
