timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809273395,131,GET Activties,200,OK,Stress Test Suite 1-15,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,131,0,101
1613809273394,133,GET Activties,200,OK,Stress Test Suite 1-11,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,133,0,105
1613809273397,132,GET Activties,200,OK,Stress Test Suite 1-10,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,132,0,102
1613809273396,133,GET Activties,200,OK,Stress Test Suite 1-23,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,133,0,103
1613809273396,134,GET Activties,200,OK,Stress Test Suite 1-25,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,134,0,105
1613809273396,134,GET Activties,200,OK,Stress Test Suite 1-24,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,134,0,107
1613809273396,136,GET Activties,200,OK,Stress Test Suite 1-29,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,136,0,107
1613809273396,137,GET Activties,200,OK,Stress Test Suite 1-8,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,137,0,108
1613809273402,136,GET Activties,200,OK,Stress Test Suite 1-13,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,136,0,104
1613809273403,135,GET Activties,200,OK,Stress Test Suite 1-21,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,135,0,102
1613809273403,135,GET Activties,200,OK,Stress Test Suite 1-5,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,135,0,106
1613809273411,130,GET Activties,200,OK,Stress Test Suite 1-6,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,130,0,97
1613809273419,122,GET Activties,200,OK,Stress Test Suite 1-18,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,122,0,94
1613809273422,125,GET Activties,200,OK,Stress Test Suite 1-30,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,125,0,97
1613809273422,128,GET Activties,200,OK,Stress Test Suite 1-4,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,128,0,99
1613809273425,127,GET Activties,200,OK,Stress Test Suite 1-28,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,127,0,97
1613809273422,131,GET Activties,200,OK,Stress Test Suite 1-1,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,131,0,101
1613809273425,129,GET Activties,200,OK,Stress Test Suite 1-26,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,129,0,98
1613809273422,132,GET Activties,200,OK,Stress Test Suite 1-14,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,132,0,103
1613809273428,129,GET Activties,200,OK,Stress Test Suite 1-12,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,129,0,99
